shap_tb_cases,shap_e_inc_100k,shap_e_mort_100k,shap_c_cdr,shap_log_tb_cases,shap_state_burden_rank,shap_year_trend,shap_state_mean,shap_state_std,state,year,outbreak_label,pred_prob
-0.2249484221378576,0.0,0.0,0.011784749399112535,-0.16636301641277468,0.045712620657185656,0.0031744297033522452,0.05306419318819138,0.05864414006622172,Andhra Pradesh,2023,0,0.2790292207792207
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Arunachal Pradesh,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Assam,2023,0,0.0
0.18137878695705978,0.0,0.0,0.001977418572044865,0.10941185044186198,0.05034591812644804,0.0011580536269432747,0.0660370429809425,0.06852405377256089,Bihar,2023,1,0.976793650793651
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Chandigarh,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Chhattisgarh,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Dadra and Nagar Haveli and Daman and Diu,2023,0,0.0
-0.22854179326893734,0.0,0.0,0.010891892256255392,-0.16636301641277468,0.029634417018006398,0.0008313122944453638,0.0544183478055039,0.05948324905664651,Delhi,2023,0,0.258314935064935
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Goa,2023,0,0.0
-0.22390063339516755,0.0,0.0,0.010891892256255392,-0.1654885646583887,0.04631104379837195,-0.00035510426779356745,0.054506067103749514,0.060532565054975666,Gujarat,2023,0,0.28045779220779216
-0.23085358004340117,0.0,0.0,0.011784749399112535,-0.16322258935602815,0.0296602476928436,0.004307957968459458,0.03702369142954339,0.02770515820984241,Haryana,2023,0,0.21436616161616154
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Himachal Pradesh,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Jammu and Kashmir,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04827596219794205,0.0012912383517398418,-0.05891987357315328,-0.06624316328704094,Jharkhand,2023,0,0.002857142857142857
-0.22746914893302073,0.0,0.0,0.011784749399112535,-0.1664324608572191,0.007328892034048922,0.003856130166631656,0.0480601774670704,0.04776539126184363,Karnataka,2023,0,0.22285425685425678
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Kerala,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Ladakh,2023,0,0.0
